DATE         ERC 
------------------
01/11/2010   0.0 
01/12/2010   0.0 
01/13/2010   0.0 
01/14/2010   0.0 
01/15/2010   0.0 
01/16/2010   0.0 
01/17/2010   0.0 
01/18/2010   0.0 
01/19/2010   0.0 
01/20/2010   0.0 
01/21/2010   0.0 
01/22/2010   0.0 
01/23/2010   0.0 
01/24/2010   0.0 
01/25/2010   0.0 
01/26/2010   0.0 
01/27/2010   0.0 
01/28/2010   0.0 
01/29/2010   0.0 
01/30/2010   0.0 
01/31/2010   0.0 
02/01/2010   0.0 
02/02/2010   0.0 
02/03/2010   0.0 
02/04/2010   0.0 
02/05/2010   0.0 
02/06/2010   0.0 
02/07/2010   0.0 
02/08/2010   0.0 
02/09/2010   0.0 
02/10/2010   0.0 
02/11/2010   0.0 
02/12/2010   0.0 
02/13/2010   0.0 
02/14/2010   0.0 
02/15/2010   0.0 
02/16/2010   0.0 
02/17/2010   0.0 
02/18/2010   0.0 
02/19/2010   0.0 
02/20/2010   0.0 
02/21/2010   0.0 
02/22/2010   0.0 
02/23/2010   0.0 
02/24/2010   0.0 
02/25/2010   0.0 
02/26/2010   0.0 
02/27/2010   0.0 
02/28/2010   0.0 
03/01/2010   0.0 
03/02/2010   0.0 
03/03/2010   0.0 
03/04/2010   0.0 
03/05/2010   0.0 
03/06/2010   0.0 
03/07/2010   0.0 
03/08/2010   0.0 
03/09/2010   0.0 
03/10/2010   0.0 
03/11/2010   0.0 
03/12/2010   0.0 
03/13/2010   0.0 
03/14/2010   0.0 
03/15/2010   0.0 
03/16/2010   0.0 
03/17/2010   0.0 
03/18/2010   0.0 
03/19/2010   0.0 
03/20/2010   0.0 
03/21/2010   0.0 
03/22/2010   0.0 
03/23/2010   0.0 
03/24/2010   0.0 
03/25/2010   0.0 
03/26/2010   0.0 
03/27/2010   0.0 
03/28/2010   0.0 
03/29/2010   4.7 
03/30/2010   0.0 
03/31/2010   3.6 
04/01/2010   2.9 
04/02/2010   4.1 
04/03/2010   3.1 
04/04/2010   4.3 
04/05/2010   4.5 
04/06/2010   1.7 
04/07/2010   3.6 
04/08/2010   4.0 
04/09/2010   4.6 
04/10/2010   4.3 
04/11/2010   3.5 
04/12/2010   0.0 
04/13/2010   0.0 
04/14/2010   0.0 
04/15/2010   1.9 
04/16/2010   2.6 
04/17/2010   2.4 
04/18/2010   3.0 
04/19/2010   3.0 
04/20/2010   2.5 
04/21/2010   2.9 
04/22/2010   2.7 
04/23/2010   0.0 
04/24/2010   2.4 
04/25/2010   0.0 
04/26/2010   0.3 
04/27/2010   2.2 
04/28/2010   2.4 
04/29/2010   0.0 
04/30/2010   0.0 
05/01/2010   0.0 
05/02/2010   0.0 
05/03/2010   0.0 
05/04/2010   0.0 
05/05/2010   0.0 
05/06/2010   0.0 
05/07/2010   0.0 
05/08/2010   0.9 
05/09/2010   0.0 
05/10/2010   1.6 
05/11/2010   1.4 
05/12/2010   1.3 
05/13/2010   3.3 
05/14/2010   3.6 
05/15/2010   4.2 
05/16/2010   3.7 
05/17/2010   2.9 
05/18/2010   2.1 
05/19/2010   1.3 
05/20/2010   0.3 
05/21/2010   2.2 
05/22/2010   0.0 
05/23/2010   0.6 
05/24/2010   0.0 
05/25/2010   0.0 
05/26/2010   0.3 
05/27/2010   0.0 
05/28/2010   0.0 
05/29/2010   0.0 
05/30/2010   0.1 
05/31/2010   0.1 
06/01/2010   0.1 
06/02/2010   0.0 
06/03/2010   0.0 
06/04/2010   0.2 
06/05/2010   0.1 
06/06/2010   0.2 
06/07/2010   0.0 
06/08/2010   0.1 
06/09/2010   0.0 
06/10/2010   0.0 
06/11/2010   0.0 
06/12/2010   0.0 
06/13/2010   0.1 
06/14/2010   0.1 
06/15/2010   0.1 
06/16/2010   0.0 
06/17/2010   0.0 
06/18/2010   0.0 
06/19/2010   0.0 
06/20/2010   0.0 
06/21/2010   0.0 
06/22/2010   0.0 
06/23/2010   0.0 
06/24/2010   0.0 
06/25/2010   0.0 
06/26/2010   0.0 
06/27/2010   0.1 
06/28/2010   0.1 
06/29/2010   0.1 
06/30/2010   0.1 
07/01/2010   0.1 
07/02/2010   0.1 
07/03/2010   0.0 
07/04/2010   0.2 
07/05/2010   0.2 
07/06/2010   0.0 
07/07/2010   0.2 
07/08/2010   0.3 
07/09/2010   0.5 
07/10/2010   0.6 
07/11/2010   0.0 
07/12/2010   0.1 
07/13/2010   0.5 
07/14/2010   0.0 
07/15/2010   0.6 
07/16/2010   0.8 
07/17/2010   0.4 
07/18/2010   0.7 
07/19/2010   0.5 
