DATE         ERC 
------------------
01/01/2010   7.2 
01/02/2010   6.3 
01/03/2010   5.8 
01/04/2010   5.4 
01/05/2010   5.0 
01/06/2010   4.6 
01/07/2010   4.2 
01/08/2010   3.9 
01/09/2010   3.6 
01/10/2010   3.4 
01/11/2010   3.1 
01/12/2010   2.9 
01/13/2010   2.7 
01/14/2010   2.6 
01/15/2010   2.4 
01/16/2010   2.3 
01/17/2010   2.2 
01/18/2010   2.0 
01/19/2010   1.9 
01/20/2010   1.8 
01/21/2010   1.8 
01/22/2010   1.7 
01/23/2010   1.6 
01/24/2010   1.5 
01/25/2010   1.5 
01/26/2010   1.4 
01/27/2010   1.4 
01/28/2010   1.3 
01/29/2010   1.3 
01/30/2010   1.2 
01/31/2010   1.2 
02/01/2010   1.2 
02/02/2010   1.1 
02/03/2010   1.1 
02/04/2010   1.1 
02/05/2010   1.0 
02/06/2010   1.0 
02/07/2010   1.0 
02/08/2010   1.0 
02/09/2010   1.0 
02/10/2010   1.0 
02/11/2010   0.9 
02/12/2010   0.9 
02/13/2010   0.9 
02/14/2010   0.9 
02/15/2010   0.9 
02/16/2010   0.9 
02/17/2010   0.9 
02/18/2010   0.9 
02/19/2010   0.9 
02/20/2010   0.8 
02/21/2010   0.8 
02/22/2010   0.8 
02/23/2010   0.8 
02/24/2010   0.8 
02/25/2010   0.8 
02/26/2010   0.8 
02/27/2010   0.8 
02/28/2010   0.8 
03/01/2010   0.8 
03/02/2010   0.8 
03/03/2010   0.8 
03/04/2010   0.8 
03/05/2010   0.8 
03/06/2010   0.8 
03/07/2010   0.8 
03/08/2010   0.8 
03/09/2010   0.8 
03/10/2010   0.8 
03/11/2010   0.8 
03/12/2010   0.8 
03/13/2010   0.8 
03/14/2010   0.8 
03/15/2010   0.8 
03/16/2010   0.8 
03/17/2010   0.8 
03/18/2010   0.8 
03/19/2010   0.8 
03/20/2010   0.8 
03/21/2010   0.8 
03/22/2010   0.8 
03/23/2010   0.8 
03/24/2010   0.8 
03/25/2010   8.5 
03/26/2010  11.8 
03/27/2010  14.9 
03/28/2010  18.2 
03/29/2010  20.9 
03/30/2010  13.1 
03/31/2010   8.8 
04/01/2010   7.5 
04/02/2010  19.0 
04/03/2010  19.3 
04/04/2010  21.7 
04/05/2010  23.2 
04/06/2010  19.5 
04/07/2010  10.8 
04/08/2010  21.1 
04/09/2010  24.6 
04/10/2010  25.2 
04/11/2010  26.9 
04/12/2010  25.4 
04/13/2010  12.8 
04/14/2010  11.2 
04/15/2010  10.0 
04/16/2010   9.3 
04/17/2010  22.0 
04/18/2010  21.8 
04/19/2010  14.8 
04/20/2010  21.6 
04/21/2010  21.7 
04/22/2010  23.2 
04/23/2010  21.1 
04/24/2010  25.6 
04/25/2010  13.4 
04/26/2010  16.3 
04/27/2010  25.1 
04/28/2010  21.0 
04/29/2010  12.8 
04/30/2010  11.2 
05/01/2010  10.4 
05/02/2010   9.5 
05/03/2010   8.7 
05/04/2010   7.9 
05/05/2010   7.2 
05/06/2010   6.6 
05/07/2010   6.0 
05/08/2010   5.5 
05/09/2010   5.1 
05/10/2010   4.7 
05/11/2010   4.4 
05/12/2010  12.9 
05/13/2010  17.9 
05/14/2010  20.3 
05/15/2010  22.6 
05/16/2010  23.7 
05/17/2010  26.6 
05/18/2010  27.9 
05/19/2010  23.9 
05/20/2010  25.6 
05/21/2010  26.6 
05/22/2010  16.3 
05/23/2010  25.7 
05/24/2010  10.1 
05/25/2010  15.3 
05/26/2010  17.9 
05/27/2010   5.4 
05/28/2010   8.8 
05/29/2010  11.9 
05/30/2010  15.5 
05/31/2010  17.6 
06/01/2010   7.0 
06/02/2010  14.9 
06/03/2010  16.6 
06/04/2010  19.0 
06/05/2010  20.9 
06/06/2010  23.7 
06/07/2010  13.5 
06/08/2010  24.5 
06/09/2010  23.1 
06/10/2010  25.1 
06/11/2010  17.6 
06/12/2010  20.0 
06/13/2010  20.7 
06/14/2010  22.2 
06/15/2010  23.6 
06/16/2010  17.1 
06/17/2010   6.2 
06/18/2010  18.4 
06/19/2010  18.4 
06/20/2010  19.1 
06/21/2010  17.7 
06/22/2010  22.6 
06/23/2010  23.0 
06/24/2010  24.8 
06/25/2010  24.5 
06/26/2010  22.0 
06/27/2010  25.6 
06/28/2010  25.9 
06/29/2010  27.0 
06/30/2010  29.5 
07/01/2010  25.2 
07/02/2010  26.4 
07/03/2010  15.9 
07/04/2010  25.7 
07/05/2010  25.8 
07/06/2010  15.6 
07/07/2010  26.2 
07/08/2010  27.4 
07/09/2010  30.8 
07/10/2010  33.8 
07/11/2010  15.0 
07/12/2010  27.8 
07/13/2010  31.1 
07/14/2010  30.3 
07/15/2010  33.0 
07/16/2010  35.5 
07/17/2010  36.9 
07/18/2010  35.8 
07/19/2010  29.0 
07/20/2010  27.5 
07/21/2010  25.0 
07/22/2010  26.1 
07/23/2010  24.0 
07/24/2010  27.2 
07/25/2010  29.5 
07/26/2010  32.5 
07/27/2010  22.8 
07/28/2010  26.2 
07/29/2010  32.5 
07/30/2010  36.9 
07/31/2010  36.1 
08/01/2010  33.5 
08/02/2010  35.2 
08/03/2010  33.5 
08/04/2010  29.7 
08/05/2010  31.2 
08/06/2010  33.6 
08/07/2010  32.3 
08/08/2010  35.3 
08/09/2010  36.1 
08/10/2010  34.3 
08/11/2010  32.3 
08/12/2010  34.7 
08/13/2010  15.0 
08/14/2010  18.5 
08/15/2010  21.4 
08/16/2010  23.1 
08/17/2010  26.6 
08/18/2010  27.9 
08/19/2010  27.1 
08/20/2010  32.4 
08/21/2010  36.6 
08/22/2010  38.2 
08/23/2010  28.4 
08/24/2010  31.3 
08/25/2010  33.0 
08/26/2010  37.3 
08/27/2010  39.0 
08/28/2010  32.3 
08/29/2010  24.5 
08/30/2010  10.9 
08/31/2010  22.0 
09/01/2010  19.0 
09/02/2010  18.6 
09/03/2010  20.8 
09/04/2010  25.0 
09/05/2010  16.4 
09/06/2010  18.3 
09/07/2010  21.9 
09/08/2010  19.3 
09/09/2010  11.6 
09/10/2010  13.8 
09/11/2010  19.8 
09/12/2010  21.1 
09/13/2010  22.2 
09/14/2010  18.8 
09/15/2010  14.0 
09/16/2010  21.2 
09/17/2010   6.5 
09/18/2010  11.1 
09/19/2010  15.9 
09/20/2010  17.1 
09/21/2010  12.9 
09/22/2010  11.2 
09/23/2010  13.5 
09/24/2010  16.5 
09/25/2010  18.8 
09/26/2010  25.9 
09/27/2010  26.9 
09/28/2010  32.1 
09/29/2010  28.0 
09/30/2010  27.3 
10/01/2010  26.7 
10/02/2010  27.9 
10/03/2010  32.2 
10/04/2010  33.9 
10/05/2010  27.4 
10/06/2010  24.9 
10/07/2010  28.0 
10/08/2010  28.4 
10/09/2010  17.4 
10/10/2010  22.0 
10/11/2010  10.2 
10/12/2010  20.1 
10/13/2010  22.4 
10/14/2010  24.7 
10/15/2010  27.9 
10/16/2010  26.0 
10/17/2010  24.5 
10/18/2010  26.0 
10/19/2010  29.6 
10/20/2010  30.1 
10/21/2010  32.0 
10/22/2010  32.4 
10/23/2010  30.5 
10/24/2010  26.7 
10/25/2010  15.8 
10/26/2010  23.1 
10/27/2010  15.3 
10/28/2010  25.6 
10/29/2010  30.7 
10/30/2010  28.0 
10/31/2010  29.5 
11/01/2010  28.3 
11/02/2010  31.3 
11/03/2010  31.3 
11/04/2010  32.0 
11/05/2010  33.7 
11/06/2010  35.8 
11/07/2010  36.6 
