DATE,ERC
1/1/2010,7.1
1/2/2010,6.3
1/3/2010,5.8
1/4/2010,5.4
1/5/2010,5
1/6/2010,4.6
1/7/2010,4.2
1/8/2010,3.9
1/9/2010,3.6
1/10/2010,3.3
1/11/2010,3.1
1/12/2010,2.9
1/13/2010,2.7
1/14/2010,2.6
1/15/2010,14.7
1/16/2010,15.7
1/17/2010,17.4
1/18/2010,19.2
1/19/2010,20.7
1/20/2010,22.3
1/21/2010,21.7
1/22/2010,19.2
1/23/2010,15.6
1/24/2010,9.9
1/25/2010,21.5
1/26/2010,12.2
1/27/2010,13.9
1/28/2010,16.9
1/29/2010,17.1
1/30/2010,16.2
1/31/2010,7.6
2/1/2010,7.6
2/2/2010,18
2/3/2010,14.9
2/4/2010,13.7
2/5/2010,18
2/6/2010,15.9
2/7/2010,16.2
2/8/2010,17.4
2/9/2010,17.4
2/10/2010,21.7
2/11/2010,22.2
2/12/2010,23.9
2/13/2010,21.4
2/14/2010,24.6
2/15/2010,17.7
2/16/2010,19
2/17/2010,18.6
2/18/2010,20.3
2/19/2010,21.6
2/20/2010,23.3
2/21/2010,24.8
2/22/2010,25.5
2/23/2010,26.8
2/24/2010,27.7
2/25/2010,24.2
2/26/2010,29.5
2/27/2010,30
2/28/2010,20.8
3/1/2010,24.9
3/2/2010,25.1
3/3/2010,25.9
3/4/2010,25.6
3/5/2010,27.4
3/6/2010,27.2
3/7/2010,28.2
3/8/2010,17.4
3/9/2010,13.5
3/10/2010,12.9
3/11/2010,12.2
3/12/2010,26.8
3/13/2010,18.9
3/14/2010,11.3
3/15/2010,20.7
3/16/2010,23.1
3/17/2010,25.6
3/18/2010,26.6
3/19/2010,26.6
3/20/2010,28.9
3/21/2010,30.3
3/22/2010,26.3
3/23/2010,25.3
3/24/2010,26.9
3/25/2010,27.5
3/26/2010,25.4
3/27/2010,26.9
3/28/2010,32.3
3/29/2010,29.5
3/30/2010,22.6
3/31/2010,24.8
4/1/2010,21.7
4/2/2010,13.9
4/3/2010,23.7
4/4/2010,25.8
4/5/2010,14.8
4/6/2010,23.4
4/7/2010,24.2
4/8/2010,21
4/9/2010,27.5
4/10/2010,28.4
4/11/2010,29.4
4/12/2010,27.8
4/13/2010,21.8
4/14/2010,25.7
4/15/2010,27
4/16/2010,28.5
4/17/2010,26.9
