DATE,ERC
1/1/2010,9.8
1/2/2010,16.1
1/3/2010,14.5
1/4/2010,16.3
1/5/2010,6.8
1/6/2010,9.4
1/7/2010,14.4
1/8/2010,15.3
1/9/2010,11.7
1/10/2010,11.5
1/11/2010,18
1/12/2010,20.3
1/13/2010,12.8
1/14/2010,22.1
1/15/2010,23.6
1/16/2010,24.3
1/17/2010,23.3
1/18/2010,25.3
1/19/2010,27
1/20/2010,28.4
1/21/2010,29.5
1/22/2010,27.2
1/23/2010,22.1
1/24/2010,11.5
1/25/2010,21.8
1/26/2010,10
1/27/2010,14.9
1/28/2010,20.2
1/29/2010,20.3
1/30/2010,20.4
1/31/2010,10
2/1/2010,15.5
2/2/2010,16.5
2/3/2010,18.9
2/4/2010,17.7
2/5/2010,13.8
2/6/2010,18.7
2/7/2010,16.6
2/8/2010,18.9
2/9/2010,21.2
2/10/2010,23
2/11/2010,22.1
2/12/2010,22.8
2/13/2010,23.5
2/14/2010,24.2
2/15/2010,17.6
2/16/2010,16.4
2/17/2010,19.9
2/18/2010,19.8
2/19/2010,22.2
2/20/2010,24.7
2/21/2010,26.1
2/22/2010,27.1
2/23/2010,28.6
2/24/2010,27
2/25/2010,27.4
2/26/2010,29.4
2/27/2010,30.5
2/28/2010,28.7
3/1/2010,30.3
3/2/2010,31.6
3/3/2010,20
3/4/2010,27.1
3/5/2010,29.3
3/6/2010,30.7
3/7/2010,31.6
3/8/2010,21.4
3/9/2010,28.1
3/10/2010,30.4
3/11/2010,31
3/12/2010,34.5
3/13/2010,20.4
3/14/2010,29.3
3/15/2010,32.1
3/16/2010,33.2
3/17/2010,35.7
3/18/2010,36.1
3/19/2010,36.9
3/20/2010,37.9
3/21/2010,38.7
3/22/2010,33.4
3/23/2010,36.2
3/24/2010,37.5
3/25/2010,37.5
3/26/2010,36
3/27/2010,38.2
3/28/2010,41.3
3/29/2010,37.7
3/30/2010,34.4
3/31/2010,32.6
4/1/2010,33.9
4/2/2010,33.2
4/3/2010,34.2
4/4/2010,36.2
4/5/2010,25.9
4/6/2010,35.1
4/7/2010,35.4
4/8/2010,33.5
4/9/2010,37.3
4/10/2010,37.9
4/11/2010,38.8
4/12/2010,36.6
4/13/2010,24.3
4/14/2010,35.5
4/15/2010,35.8
4/16/2010,38.1
4/17/2010,38.5
4/18/2010,34.8
4/19/2010,38.8
4/20/2010,40.2
4/21/2010,30.3
4/22/2010,19.6
4/23/2010,32.1
4/24/2010,30.1
4/25/2010,32.1
4/26/2010,32.6
4/27/2010,32.9
4/28/2010,28.8
4/29/2010,28.7
4/30/2010,16.7
5/1/2010,21.6
5/2/2010,29.2
5/3/2010,22.9
5/4/2010,32
5/5/2010,30.9
5/6/2010,17.6
5/7/2010,28.5
5/8/2010,19
5/9/2010,32
5/10/2010,32.9
5/11/2010,28.3
5/12/2010,31.8
5/13/2010,34
5/14/2010,36.6
5/15/2010,38.8
5/16/2010,39.6
5/17/2010,42.4
5/18/2010,22.2
5/19/2010,38.4
5/20/2010,36.5
5/21/2010,36.2
5/22/2010,22.4
5/23/2010,36.5
5/24/2010,35.3
5/25/2010,37.8
5/26/2010,36.5
5/27/2010,20.2
5/28/2010,29
5/29/2010,27.7
5/30/2010,29.8
5/31/2010,13.9
6/1/2010,21.8
6/2/2010,6.9
6/3/2010,17.8
6/4/2010,4.1
6/5/2010,17.6
6/6/2010,15.6
6/7/2010,1.7
6/8/2010,19.4
6/9/2010,14.2
6/10/2010,12
6/11/2010,18.4
6/12/2010,22.5
6/13/2010,28
6/14/2010,30
6/15/2010,33
6/16/2010,15.3
6/17/2010,27.6
6/18/2010,32
6/19/2010,33.6
6/20/2010,12.4
6/21/2010,20.5
6/22/2010,19.3
6/23/2010,24.3
6/24/2010,29.6
6/25/2010,30.5
6/26/2010,32.2
6/27/2010,35.3
6/28/2010,37.1
6/29/2010,35.4
6/30/2010,38
7/1/2010,38.2
7/2/2010,35.2
7/3/2010,36.1
7/4/2010,38.2
7/5/2010,37.7
7/6/2010,40.3
7/7/2010,43
7/8/2010,47.3
7/9/2010,50.3
7/10/2010,52.1
7/11/2010,55.2
7/12/2010,55.5
7/13/2010,52.9
7/14/2010,54.4
7/15/2010,55.3
7/16/2010,57.2
7/17/2010,59.2
7/18/2010,60.5
7/19/2010,60.2
7/20/2010,60.9
7/21/2010,61.2
7/22/2010,63.2
7/23/2010,61.3
7/24/2010,62.6
7/25/2010,64.5
7/26/2010,66.1
7/27/2010,61
7/28/2010,59.2
7/29/2010,53.9
7/30/2010,54.4
7/31/2010,54.3
8/1/2010,51.6
8/2/2010,53.9
8/3/2010,55.5
8/4/2010,57.9
8/5/2010,59.7
8/6/2010,59.1
8/7/2010,60.9
8/8/2010,60.3
8/9/2010,60.3
8/10/2010,59.1
8/11/2010,48.1
8/12/2010,51.6
8/13/2010,51.4
8/14/2010,54.3
8/15/2010,55.8
8/16/2010,58.9
8/17/2010,61.5
8/18/2010,64
