DATE,ERC
1/1/2014,7.1
1/2/2014,6.3
1/3/2014,5.8
1/4/2014,5.4
1/5/2014,5
1/6/2014,4.6
1/7/2014,4.2
1/8/2014,3.9
1/9/2014,3.6
1/10/2014,3.3
1/11/2014,3.1
1/12/2014,2.9
1/13/2014,2.7
1/14/2014,2.6
1/15/2014,2.4
1/16/2014,2.3
1/17/2014,2.2
1/18/2014,2
1/19/2014,1.9
1/20/2014,1.8
1/21/2014,1.8
1/22/2014,1.7
1/23/2014,1.6
1/24/2014,1.5
1/25/2014,1.5
1/26/2014,1.4
1/27/2014,1.4
1/28/2014,1.3
1/29/2014,1.3
1/30/2014,1.2
1/31/2014,1.2
2/1/2014,1.2
2/2/2014,1.1
2/3/2014,1.1
2/4/2014,1.1
2/5/2014,1
2/6/2014,1
2/7/2014,1
2/8/2014,1
2/9/2014,1
2/10/2014,0.9
2/11/2014,0.9
2/12/2014,0.9
2/13/2014,0.9
2/14/2014,0.9
2/15/2014,0.9
2/16/2014,0.9
2/17/2014,0.9
2/18/2014,0.9
2/19/2014,0.9
2/20/2014,0.8
2/21/2014,0.8
2/22/2014,0.8
2/23/2014,0.8
2/24/2014,0.8
2/25/2014,0.8
2/26/2014,0.8
2/27/2014,0.8
2/28/2014,0.8
3/1/2014,0.8
3/2/2014,0.8
3/3/2014,0.8
3/4/2014,0.8
3/5/2014,0.8
3/6/2014,0.8
3/7/2014,0.8
3/8/2014,0.8
3/9/2014,0.8
3/10/2014,0.8
3/11/2014,0.8
3/12/2014,0.8
3/13/2014,0.8
3/14/2014,0.8
3/15/2014,0.8
3/16/2014,0.8
3/17/2014,0.8
3/18/2014,0.8
3/19/2014,0.8
3/20/2014,0.8
3/21/2014,0.8
3/22/2014,0.8
3/23/2014,0.8
3/24/2014,0.8
3/25/2014,0.8
3/26/2014,0.8
3/27/2014,0.8
3/28/2014,0.8
3/29/2014,0.8
3/30/2014,0.8
3/31/2014,0.8
4/1/2014,0.8
4/2/2014,0.8
4/3/2014,0.8
4/4/2014,0.8
4/5/2014,0.8
4/6/2014,0.8
4/7/2014,0.8
4/8/2014,0.8
4/9/2014,0.8
4/10/2014,0.8
4/11/2014,0.8
4/12/2014,0.8
4/13/2014,0.8
4/14/2014,0.8
4/15/2014,0.8
4/16/2014,0.8
4/17/2014,0.8
4/18/2014,0.8
4/19/2014,0.8
4/20/2014,0.8
4/21/2014,0.8
4/22/2014,0.8
4/23/2014,0.8
4/24/2014,0.8
4/25/2014,11.5
4/26/2014,8.1
4/27/2014,15.3
4/28/2014,17
4/29/2014,20.2
4/30/2014,23.1
5/1/2014,26.4
5/2/2014,29.5
5/3/2014,28.3
5/4/2014,24.9
5/5/2014,14.9
5/6/2014,30.6
5/7/2014,31.2
5/8/2014,33.7
5/9/2014,23
5/10/2014,31.1
5/11/2014,17.3
5/12/2014,31.8
5/13/2014,34.8
5/14/2014,35.4
5/15/2014,38.4
5/16/2014,21
5/17/2014,34.9
5/18/2014,33.6
5/19/2014,28
5/20/2014,29.9
5/21/2014,30.1
5/22/2014,30.3
5/23/2014,31.2
5/24/2014,26
5/25/2014,28.1
5/26/2014,20.4
5/27/2014,25.3
5/28/2014,21.6
5/29/2014,24
5/30/2014,26.6
5/31/2014,28.2
6/1/2014,19.6
6/2/2014,28.9
6/3/2014,24.3
6/4/2014,25.1
6/5/2014,26.7
6/6/2014,27.2
6/7/2014,28.3
6/8/2014,29.3
6/9/2014,29.4
6/10/2014,31.1
6/11/2014,27.9
6/12/2014,30.1
6/13/2014,21.9
6/14/2014,13
6/15/2014,20.7
6/16/2014,12.8
6/17/2014,6.2
6/18/2014,5.6
6/19/2014,11.7
6/20/2014,17.6
6/21/2014,18
6/22/2014,20.5
6/23/2014,20.7
6/24/2014,22.9
6/25/2014,24.3
6/26/2014,15.4
6/27/2014,17
6/28/2014,6.2
6/29/2014,11.2
6/30/2014,14.7
7/1/2014,17.1
7/2/2014,21.4
7/3/2014,24.1
7/4/2014,27.7
7/5/2014,29.5
7/6/2014,29.9
7/7/2014,30.6
7/8/2014,31.7
7/9/2014,32.4
7/10/2014,34.8
7/11/2014,34.3
7/12/2014,35.8
7/13/2014,36.5
7/14/2014,37.6
7/15/2014,16.6
7/16/2014,29.8
7/17/2014,32.8
7/18/2014,36.2
7/19/2014,33.8
7/20/2014,33.8
7/21/2014,27.9
7/22/2014,26.6
7/23/2014,28.8
7/24/2014,28.4
7/25/2014,30.3
7/26/2014,30.2
7/27/2014,32
7/28/2014,33.1
7/29/2014,35.8
7/30/2014,37.4
7/31/2014,37.9
8/1/2014,39.4
8/2/2014,36.3
8/3/2014,33.5
8/4/2014,35.4
8/5/2014,35.4
8/6/2014,38
8/7/2014,40.4
8/8/2014,41.2
8/9/2014,38.8
8/10/2014,40.7
8/11/2014,42.9
8/12/2014,44.2
8/13/2014,43.3
8/14/2014,32.1
8/15/2014,19
8/16/2014,21.8
8/17/2014,26.4
8/18/2014,28.1
8/19/2014,29.9
8/20/2014,10.6
8/21/2014,23.5
8/22/2014,8.2
8/23/2014,23.1
8/24/2014,23.9
8/25/2014,26.3
8/26/2014,27.9
8/27/2014,29.1
8/28/2014,32.4
8/29/2014,33.9
8/30/2014,30.2
8/31/2014,11.9
9/1/2014,23.3
9/2/2014,23.5
9/3/2014,15.5
9/4/2014,16
9/5/2014,21.5
9/6/2014,23.7
9/7/2014,26.8
9/8/2014,29.9
9/9/2014,27.6
9/10/2014,20.9
9/11/2014,27.1
9/12/2014,28.1
9/13/2014,29.1
9/14/2014,31.1
9/15/2014,33.2
9/16/2014,35.1
9/17/2014,34.7
9/18/2014,29.9
9/19/2014,27
9/20/2014,29
9/21/2014,32.3
9/22/2014,32.5
9/23/2014,34.4
9/24/2014,33.8
9/25/2014,33.8
9/26/2014,35
9/27/2014,29.8
9/28/2014,29.4
9/29/2014,29.8
9/30/2014,18.9
10/1/2014,23.2
10/2/2014,24.7
10/3/2014,26.5
10/4/2014,28.9
10/5/2014,28.7
10/6/2014,28.5
10/7/2014,32.6
10/8/2014,33.9
10/9/2014,33.8
10/10/2014,33.1
10/11/2014,18.1
10/12/2014,20.4
10/13/2014,27.2
10/14/2014,27.3
10/15/2014,26.5
10/16/2014,21.6
10/17/2014,23.7
10/18/2014,20.9
10/19/2014,22.9
10/20/2014,25.6
10/21/2014,11.2
10/22/2014,19.4
10/23/2014,5.8
